dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1981-01-01,-4.326,0.258,Saint Petersburg,Russia,60.27N,29.19E
1981-02-01,-6.288,0.251,Saint Petersburg,Russia,60.27N,29.19E
1981-03-01,-6.554,0.238,Saint Petersburg,Russia,60.27N,29.19E
1981-04-01,0.444,0.291,Saint Petersburg,Russia,60.27N,29.19E
1981-05-01,9.961,0.296,Saint Petersburg,Russia,60.27N,29.19E
1981-06-01,13.638,0.396,Saint Petersburg,Russia,60.27N,29.19E
1981-07-01,17.421,0.301,Saint Petersburg,Russia,60.27N,29.19E
1981-08-01,14.628,0.103,Saint Petersburg,Russia,60.27N,29.19E
1981-09-01,10.696,0.218,Saint Petersburg,Russia,60.27N,29.19E
1981-10-01,7.448,0.166,Saint Petersburg,Russia,60.27N,29.19E
1981-11-01,0.812,0.162,Saint Petersburg,Russia,60.27N,29.19E
1981-12-01,-5.182,0.2,Saint Petersburg,Russia,60.27N,29.19E
1982-01-01,-11.192,0.347,Saint Petersburg,Russia,60.27N,29.19E
1982-02-01,-7.375,0.23,Saint Petersburg,Russia,60.27N,29.19E
1982-03-01,-1.071,0.267,Saint Petersburg,Russia,60.27N,29.19E
1982-04-01,2.229,0.146,Saint Petersburg,Russia,60.27N,29.19E
1982-05-01,8.514,0.276,Saint Petersburg,Russia,60.27N,29.19E
1982-06-01,10.468,0.362,Saint Petersburg,Russia,60.27N,29.19E
1982-07-01,16.467,0.178,Saint Petersburg,Russia,60.27N,29.19E
1982-08-01,15.499,0.169,Saint Petersburg,Russia,60.27N,29.19E
1982-09-01,10.691,0.159,Saint Petersburg,Russia,60.27N,29.19E
1982-10-01,5.216,0.321,Saint Petersburg,Russia,60.27N,29.19E
1982-11-01,4.238,0.355,Saint Petersburg,Russia,60.27N,29.19E
1982-12-01,0.102,0.281,Saint Petersburg,Russia,60.27N,29.19E
1983-01-01,-1.983,0.398,Saint Petersburg,Russia,60.27N,29.19E
1983-02-01,-9.407,0.316,Saint Petersburg,Russia,60.27N,29.19E
1983-03-01,-3.429,0.229,Saint Petersburg,Russia,60.27N,29.19E
1983-04-01,5.111,0.417,Saint Petersburg,Russia,60.27N,29.19E
1983-05-01,11.359,0.171,Saint Petersburg,Russia,60.27N,29.19E
1983-06-01,13.013,0.325,Saint Petersburg,Russia,60.27N,29.19E
1983-07-01,17.371,0.321,Saint Petersburg,Russia,60.27N,29.19E
1983-08-01,15.516,0.193,Saint Petersburg,Russia,60.27N,29.19E
1983-09-01,12.049,0.194,Saint Petersburg,Russia,60.27N,29.19E
1983-10-01,6.283,0.293,Saint Petersburg,Russia,60.27N,29.19E
1983-11-01,-0.5,0.392,Saint Petersburg,Russia,60.27N,29.19E
1983-12-01,-2.532,0.494,Saint Petersburg,Russia,60.27N,29.19E
1984-01-01,-3.947,0.339,Saint Petersburg,Russia,60.27N,29.19E
1984-02-01,-6.943,0.494,Saint Petersburg,Russia,60.27N,29.19E
1984-03-01,-4.636,0.37,Saint Petersburg,Russia,60.27N,29.19E
1984-04-01,3.994,0.282,Saint Petersburg,Russia,60.27N,29.19E
1984-05-01,12.222,0.359,Saint Petersburg,Russia,60.27N,29.19E
1984-06-01,13.25,0.511,Saint Petersburg,Russia,60.27N,29.19E
1984-07-01,15.612,0.3,Saint Petersburg,Russia,60.27N,29.19E
1984-08-01,14.989,0.337,Saint Petersburg,Russia,60.27N,29.19E
1984-09-01,10.764,0.242,Saint Petersburg,Russia,60.27N,29.19E
1984-10-01,7.686,0.243,Saint Petersburg,Russia,60.27N,29.19E
1984-11-01,0.601,0.306,Saint Petersburg,Russia,60.27N,29.19E
1984-12-01,-3.489,0.282,Saint Petersburg,Russia,60.27N,29.19E
1985-01-01,-14.88,0.503,Saint Petersburg,Russia,60.27N,29.19E
1985-02-01,-16.153,0.32,Saint Petersburg,Russia,60.27N,29.19E
1985-03-01,-2.635,0.406,Saint Petersburg,Russia,60.27N,29.19E
1985-04-01,0.438,0.204,Saint Petersburg,Russia,60.27N,29.19E
1985-05-01,8.508,0.299,Saint Petersburg,Russia,60.27N,29.19E
1985-06-01,12.44,0.574,Saint Petersburg,Russia,60.27N,29.19E
1985-07-01,15.311,0.371,Saint Petersburg,Russia,60.27N,29.19E
1985-08-01,17.221,0.207,Saint Petersburg,Russia,60.27N,29.19E
1985-09-01,10.46,0.287,Saint Petersburg,Russia,60.27N,29.19E
1985-10-01,7.49,0.245,Saint Petersburg,Russia,60.27N,29.19E
1985-11-01,-0.586,0.233,Saint Petersburg,Russia,60.27N,29.19E
1985-12-01,-5.933,0.344,Saint Petersburg,Russia,60.27N,29.19E
1986-01-01,-7.356,0.475,Saint Petersburg,Russia,60.27N,29.19E
1986-02-01,-12.691,0.295,Saint Petersburg,Russia,60.27N,29.19E
1986-03-01,-0.803,0.298,Saint Petersburg,Russia,60.27N,29.19E
1986-04-01,2.687,0.338,Saint Petersburg,Russia,60.27N,29.19E
1986-05-01,9.54,0.343,Saint Petersburg,Russia,60.27N,29.19E
1986-06-01,15.867,0.339,Saint Petersburg,Russia,60.27N,29.19E
1986-07-01,17.167,0.24,Saint Petersburg,Russia,60.27N,29.19E
1986-08-01,14.288,0.152,Saint Petersburg,Russia,60.27N,29.19E
1986-09-01,7.824,0.296,Saint Petersburg,Russia,60.27N,29.19E
1986-10-01,5.791,0.219,Saint Petersburg,Russia,60.27N,29.19E
1986-11-01,4.02,0.281,Saint Petersburg,Russia,60.27N,29.19E
1986-12-01,-7.677,0.352,Saint Petersburg,Russia,60.27N,29.19E
1987-01-01,-18.589,0.324,Saint Petersburg,Russia,60.27N,29.19E
1987-02-01,-6.908,0.519,Saint Petersburg,Russia,60.27N,29.19E
1987-03-01,-6.903,0.55,Saint Petersburg,Russia,60.27N,29.19E
1987-04-01,0.974,0.209,Saint Petersburg,Russia,60.27N,29.19E
1987-05-01,8.065,0.084,Saint Petersburg,Russia,60.27N,29.19E
1987-06-01,13.015,0.283,Saint Petersburg,Russia,60.27N,29.19E
1987-07-01,14.738,0.191,Saint Petersburg,Russia,60.27N,29.19E
1987-08-01,12.882,0.27,Saint Petersburg,Russia,60.27N,29.19E
1987-09-01,9.551,0.263,Saint Petersburg,Russia,60.27N,29.19E
1987-10-01,6.545,0.346,Saint Petersburg,Russia,60.27N,29.19E
1987-11-01,-1.063,0.274,Saint Petersburg,Russia,60.27N,29.19E
1987-12-01,-5.249,0.355,Saint Petersburg,Russia,60.27N,29.19E
1988-01-01,-4.503,0.284,Saint Petersburg,Russia,60.27N,29.19E
1988-02-01,-5.008,0.31,Saint Petersburg,Russia,60.27N,29.19E
1988-03-01,-2.326,0.329,Saint Petersburg,Russia,60.27N,29.19E
1988-04-01,1.039,0.178,Saint Petersburg,Russia,60.27N,29.19E
1988-05-01,10.989,0.171,Saint Petersburg,Russia,60.27N,29.19E
1988-06-01,16.331,0.413,Saint Petersburg,Russia,60.27N,29.19E
1988-07-01,19.714,0.329,Saint Petersburg,Russia,60.27N,29.19E
1988-08-01,14.809,0.226,Saint Petersburg,Russia,60.27N,29.19E
1988-09-01,11.711,0.254,Saint Petersburg,Russia,60.27N,29.19E
1988-10-01,5.58,0.188,Saint Petersburg,Russia,60.27N,29.19E
1988-11-01,-3.048,0.261,Saint Petersburg,Russia,60.27N,29.19E
1988-12-01,-6.126,0.438,Saint Petersburg,Russia,60.27N,29.19E
1989-01-01,-0.642,0.573,Saint Petersburg,Russia,60.27N,29.19E
1989-02-01,0.001,0.329,Saint Petersburg,Russia,60.27N,29.19E
1989-03-01,1.321,0.335,Saint Petersburg,Russia,60.27N,29.19E
1989-04-01,5.265,0.495,Saint Petersburg,Russia,60.27N,29.19E
1989-05-01,10.226,0.391,Saint Petersburg,Russia,60.27N,29.19E
1989-06-01,16.025,0.188,Saint Petersburg,Russia,60.27N,29.19E
1989-07-01,17.172,0.27,Saint Petersburg,Russia,60.27N,29.19E
1989-08-01,15.215,0.309,Saint Petersburg,Russia,60.27N,29.19E
1989-09-01,12.204,0.315,Saint Petersburg,Russia,60.27N,29.19E
1989-10-01,5.786,0.409,Saint Petersburg,Russia,60.27N,29.19E
1989-11-01,1.035,0.104,Saint Petersburg,Russia,60.27N,29.19E
1989-12-01,-4.577,0.3,Saint Petersburg,Russia,60.27N,29.19E
1990-01-01,-5.294,0.529,Saint Petersburg,Russia,60.27N,29.19E
1990-02-01,1.257,0.505,Saint Petersburg,Russia,60.27N,29.19E
1990-03-01,0.437,0.484,Saint Petersburg,Russia,60.27N,29.19E
1990-04-01,5.581,0.329,Saint Petersburg,Russia,60.27N,29.19E
1990-05-01,8.274,0.348,Saint Petersburg,Russia,60.27N,29.19E
1990-06-01,12.83,0.517,Saint Petersburg,Russia,60.27N,29.19E
1990-07-01,15.74,0.325,Saint Petersburg,Russia,60.27N,29.19E
1990-08-01,15.769,0.238,Saint Petersburg,Russia,60.27N,29.19E
1990-09-01,8.854,0.428,Saint Petersburg,Russia,60.27N,29.19E
1990-10-01,5.728,0.312,Saint Petersburg,Russia,60.27N,29.19E
1990-11-01,-0.311,0.429,Saint Petersburg,Russia,60.27N,29.19E
1990-12-01,-1.312,0.382,Saint Petersburg,Russia,60.27N,29.19E
1991-01-01,-4.309,0.424,Saint Petersburg,Russia,60.27N,29.19E
1991-02-01,-6.811,0.353,Saint Petersburg,Russia,60.27N,29.19E
1991-03-01,-2.041,0.294,Saint Petersburg,Russia,60.27N,29.19E
1991-04-01,2.857,0.211,Saint Petersburg,Russia,60.27N,29.19E
1991-05-01,7.686,0.125,Saint Petersburg,Russia,60.27N,29.19E
1991-06-01,13.107,0.175,Saint Petersburg,Russia,60.27N,29.19E
1991-07-01,16.968,0.323,Saint Petersburg,Russia,60.27N,29.19E
1991-08-01,16.566,0.344,Saint Petersburg,Russia,60.27N,29.19E
1991-09-01,10.503,0.232,Saint Petersburg,Russia,60.27N,29.19E
1991-10-01,6.846,0.179,Saint Petersburg,Russia,60.27N,29.19E
1991-11-01,4.011,0.301,Saint Petersburg,Russia,60.27N,29.19E
1991-12-01,-0.984,0.304,Saint Petersburg,Russia,60.27N,29.19E
1992-01-01,-2.641,0.436,Saint Petersburg,Russia,60.27N,29.19E
1992-02-01,-2.947,0.414,Saint Petersburg,Russia,60.27N,29.19E
1992-03-01,0.528,0.376,Saint Petersburg,Russia,60.27N,29.19E
1992-04-01,1.298,0.32,Saint Petersburg,Russia,60.27N,29.19E
1992-05-01,9.548,0.258,Saint Petersburg,Russia,60.27N,29.19E
1992-06-01,14.753,0.393,Saint Petersburg,Russia,60.27N,29.19E
1992-07-01,16.348,0.262,Saint Petersburg,Russia,60.27N,29.19E
1992-08-01,15.527,0.324,Saint Petersburg,Russia,60.27N,29.19E
1992-09-01,13.098,0.318,Saint Petersburg,Russia,60.27N,29.19E
1992-10-01,1.242,0.295,Saint Petersburg,Russia,60.27N,29.19E
1992-11-01,-2.045,0.279,Saint Petersburg,Russia,60.27N,29.19E
1992-12-01,0.281,0.516,Saint Petersburg,Russia,60.27N,29.19E
1993-01-01,-2.429,0.315,Saint Petersburg,Russia,60.27N,29.19E
1993-02-01,-3.225,0.245,Saint Petersburg,Russia,60.27N,29.19E
1993-03-01,-1.821,0.28,Saint Petersburg,Russia,60.27N,29.19E
1993-04-01,2.418,0.395,Saint Petersburg,Russia,60.27N,29.19E
1993-05-01,11.777,0.237,Saint Petersburg,Russia,60.27N,29.19E
1993-06-01,11.275,0.418,Saint Petersburg,Russia,60.27N,29.19E
1993-07-01,15.581,0.168,Saint Petersburg,Russia,60.27N,29.19E
1993-08-01,14.126,0.221,Saint Petersburg,Russia,60.27N,29.19E
1993-09-01,6.811,0.37,Saint Petersburg,Russia,60.27N,29.19E
1993-10-01,4.09,0.226,Saint Petersburg,Russia,60.27N,29.19E
1993-11-01,-4.704,0.442,Saint Petersburg,Russia,60.27N,29.19E
1993-12-01,-2.992,0.415,Saint Petersburg,Russia,60.27N,29.19E
1994-01-01,-4.224,0.57,Saint Petersburg,Russia,60.27N,29.19E
1994-02-01,-13.442,0.414,Saint Petersburg,Russia,60.27N,29.19E
1994-03-01,-3.212,0.225,Saint Petersburg,Russia,60.27N,29.19E
1994-04-01,4.846,0.431,Saint Petersburg,Russia,60.27N,29.19E
1994-05-01,7.317,0.356,Saint Petersburg,Russia,60.27N,29.19E
1994-06-01,12.588,0.306,Saint Petersburg,Russia,60.27N,29.19E
1994-07-01,18.48,0.288,Saint Petersburg,Russia,60.27N,29.19E
1994-08-01,15.571,0.215,Saint Petersburg,Russia,60.27N,29.19E
1994-09-01,11.868,0.324,Saint Petersburg,Russia,60.27N,29.19E
1994-10-01,5.236,0.186,Saint Petersburg,Russia,60.27N,29.19E
1994-11-01,-0.27,0.222,Saint Petersburg,Russia,60.27N,29.19E
1994-12-01,-2.146,0.382,Saint Petersburg,Russia,60.27N,29.19E
1995-01-01,-3.993,0.139,Saint Petersburg,Russia,60.27N,29.19E
1995-02-01,-1.051,0.334,Saint Petersburg,Russia,60.27N,29.19E
1995-03-01,-0.001,0.306,Saint Petersburg,Russia,60.27N,29.19E
1995-04-01,2.761,0.318,Saint Petersburg,Russia,60.27N,29.19E
1995-05-01,9.085,0.259,Saint Petersburg,Russia,60.27N,29.19E
1995-06-01,17.165,0.195,Saint Petersburg,Russia,60.27N,29.19E
1995-07-01,15.148,0.311,Saint Petersburg,Russia,60.27N,29.19E
1995-08-01,15.889,0.123,Saint Petersburg,Russia,60.27N,29.19E
1995-09-01,11.508,0.296,Saint Petersburg,Russia,60.27N,29.19E
1995-10-01,8.265,0.233,Saint Petersburg,Russia,60.27N,29.19E
1995-11-01,-1.475,0.231,Saint Petersburg,Russia,60.27N,29.19E
1995-12-01,-8.23,0.386,Saint Petersburg,Russia,60.27N,29.19E
1996-01-01,-7.051,0.413,Saint Petersburg,Russia,60.27N,29.19E
1996-02-01,-11.407,0.117,Saint Petersburg,Russia,60.27N,29.19E
1996-03-01,-4.522,0.453,Saint Petersburg,Russia,60.27N,29.19E
1996-04-01,1.886,0.424,Saint Petersburg,Russia,60.27N,29.19E
1996-05-01,8.365,0.28,Saint Petersburg,Russia,60.27N,29.19E
1996-06-01,12.964,0.274,Saint Petersburg,Russia,60.27N,29.19E
1996-07-01,14.755,0.279,Saint Petersburg,Russia,60.27N,29.19E
1996-08-01,17.111,0.464,Saint Petersburg,Russia,60.27N,29.19E
1996-09-01,9.278,0.15,Saint Petersburg,Russia,60.27N,29.19E
1996-10-01,6.612,0.207,Saint Petersburg,Russia,60.27N,29.19E
1996-11-01,4.538,0.144,Saint Petersburg,Russia,60.27N,29.19E
1996-12-01,-4.838,0.284,Saint Petersburg,Russia,60.27N,29.19E
1997-01-01,-5.688,0.246,Saint Petersburg,Russia,60.27N,29.19E
1997-02-01,-4.241,0.311,Saint Petersburg,Russia,60.27N,29.19E
1997-03-01,-2.042,0.518,Saint Petersburg,Russia,60.27N,29.19E
1997-04-01,0.877,0.229,Saint Petersburg,Russia,60.27N,29.19E
1997-05-01,6.996,0.308,Saint Petersburg,Russia,60.27N,29.19E
1997-06-01,14.951,0.392,Saint Petersburg,Russia,60.27N,29.19E
1997-07-01,17.977,0.492,Saint Petersburg,Russia,60.27N,29.19E
1997-08-01,17.749,0.179,Saint Petersburg,Russia,60.27N,29.19E
1997-09-01,10.285,0.181,Saint Petersburg,Russia,60.27N,29.19E
1997-10-01,3.584,0.338,Saint Petersburg,Russia,60.27N,29.19E
1997-11-01,0.395,0.24,Saint Petersburg,Russia,60.27N,29.19E
1997-12-01,-4.822,0.29,Saint Petersburg,Russia,60.27N,29.19E
1998-01-01,-1.841,0.381,Saint Petersburg,Russia,60.27N,29.19E
1998-02-01,-7.467,0.329,Saint Petersburg,Russia,60.27N,29.19E
1998-03-01,-5.64,0.431,Saint Petersburg,Russia,60.27N,29.19E
1998-04-01,1.686,0.352,Saint Petersburg,Russia,60.27N,29.19E
1998-05-01,9.178,0.286,Saint Petersburg,Russia,60.27N,29.19E
1998-06-01,14.561,0.139,Saint Petersburg,Russia,60.27N,29.19E
1998-07-01,16.549,0.25,Saint Petersburg,Russia,60.27N,29.19E
1998-08-01,13.916,0.208,Saint Petersburg,Russia,60.27N,29.19E
1998-09-01,11.405,0.19,Saint Petersburg,Russia,60.27N,29.19E
1998-10-01,6.272,0.166,Saint Petersburg,Russia,60.27N,29.19E
1998-11-01,-4.204,0.579,Saint Petersburg,Russia,60.27N,29.19E
1998-12-01,-3.463,0.385,Saint Petersburg,Russia,60.27N,29.19E
1999-01-01,-6.867,0.505,Saint Petersburg,Russia,60.27N,29.19E
1999-02-01,-8.668,0.222,Saint Petersburg,Russia,60.27N,29.19E
1999-03-01,-1.979,0.219,Saint Petersburg,Russia,60.27N,29.19E
1999-04-01,5.529,0.373,Saint Petersburg,Russia,60.27N,29.19E
1999-05-01,6.025,0.197,Saint Petersburg,Russia,60.27N,29.19E
1999-06-01,18.226,0.345,Saint Petersburg,Russia,60.27N,29.19E
1999-07-01,18.505,0.322,Saint Petersburg,Russia,60.27N,29.19E
1999-08-01,14.973,0.322,Saint Petersburg,Russia,60.27N,29.19E
1999-09-01,12.38,0.257,Saint Petersburg,Russia,60.27N,29.19E
1999-10-01,7.253,0.168,Saint Petersburg,Russia,60.27N,29.19E
1999-11-01,0.953,0.208,Saint Petersburg,Russia,60.27N,29.19E
1999-12-01,-1.048,0.213,Saint Petersburg,Russia,60.27N,29.19E
2000-01-01,-3.912,0.241,Saint Petersburg,Russia,60.27N,29.19E
2000-02-01,-3.158,0.326,Saint Petersburg,Russia,60.27N,29.19E
2000-03-01,-1.549,0.371,Saint Petersburg,Russia,60.27N,29.19E
2000-04-01,5.79,0.293,Saint Petersburg,Russia,60.27N,29.19E
2000-05-01,8.919,0.19,Saint Petersburg,Russia,60.27N,29.19E
2000-06-01,13.578,0.18,Saint Petersburg,Russia,60.27N,29.19E
2000-07-01,16.887,0.27,Saint Petersburg,Russia,60.27N,29.19E
2000-08-01,15.39,0.269,Saint Petersburg,Russia,60.27N,29.19E
2000-09-01,9.918,0.235,Saint Petersburg,Russia,60.27N,29.19E
2000-10-01,8.507,0.275,Saint Petersburg,Russia,60.27N,29.19E
2000-11-01,3.713,0.225,Saint Petersburg,Russia,60.27N,29.19E
2000-12-01,0.133,0.261,Saint Petersburg,Russia,60.27N,29.19E
2001-01-01,-2.205,0.262,Saint Petersburg,Russia,60.27N,29.19E
2001-02-01,-7.577,0.273,Saint Petersburg,Russia,60.27N,29.19E
2001-03-01,-5.008,0.471,Saint Petersburg,Russia,60.27N,29.19E
2001-04-01,5.808,0.448,Saint Petersburg,Russia,60.27N,29.19E
2001-05-01,8.262,0.141,Saint Petersburg,Russia,60.27N,29.19E
2001-06-01,13.498,0.261,Saint Petersburg,Russia,60.27N,29.19E
2001-07-01,20.199,0.221,Saint Petersburg,Russia,60.27N,29.19E
2001-08-01,15.776,0.18,Saint Petersburg,Russia,60.27N,29.19E
2001-09-01,12.151,0.288,Saint Petersburg,Russia,60.27N,29.19E
2001-10-01,7.332,0.186,Saint Petersburg,Russia,60.27N,29.19E
2001-11-01,-0.153,0.285,Saint Petersburg,Russia,60.27N,29.19E
2001-12-01,-8.521,0.429,Saint Petersburg,Russia,60.27N,29.19E
2002-01-01,-4.191,0.441,Saint Petersburg,Russia,60.27N,29.19E
2002-02-01,-1.154,0.323,Saint Petersburg,Russia,60.27N,29.19E
2002-03-01,-0.347,0.454,Saint Petersburg,Russia,60.27N,29.19E
2002-04-01,3.87,0.234,Saint Petersburg,Russia,60.27N,29.19E
2002-05-01,10.276,0.237,Saint Petersburg,Russia,60.27N,29.19E
2002-06-01,14.95,0.282,Saint Petersburg,Russia,60.27N,29.19E
2002-07-01,18.944,0.267,Saint Petersburg,Russia,60.27N,29.19E
2002-08-01,17.779,0.349,Saint Petersburg,Russia,60.27N,29.19E
2002-09-01,10.923,0.121,Saint Petersburg,Russia,60.27N,29.19E
2002-10-01,1.322,0.372,Saint Petersburg,Russia,60.27N,29.19E
2002-11-01,-1.968,0.3,Saint Petersburg,Russia,60.27N,29.19E
2002-12-01,-9.483,0.264,Saint Petersburg,Russia,60.27N,29.19E
2003-01-01,-10.326,0.359,Saint Petersburg,Russia,60.27N,29.19E
2003-02-01,-6.324,0.293,Saint Petersburg,Russia,60.27N,29.19E
2003-03-01,-2.442,0.48,Saint Petersburg,Russia,60.27N,29.19E
2003-04-01,1.079,0.344,Saint Petersburg,Russia,60.27N,29.19E
2003-05-01,10.033,0.297,Saint Petersburg,Russia,60.27N,29.19E
2003-06-01,11.515,0.279,Saint Petersburg,Russia,60.27N,29.19E
2003-07-01,19.782,0.319,Saint Petersburg,Russia,60.27N,29.19E
2003-08-01,15.741,0.363,Saint Petersburg,Russia,60.27N,29.19E
2003-09-01,11.667,0.201,Saint Petersburg,Russia,60.27N,29.19E
2003-10-01,4.769,0.345,Saint Petersburg,Russia,60.27N,29.19E
2003-11-01,3.059,0.204,Saint Petersburg,Russia,60.27N,29.19E
2003-12-01,-0.384,0.271,Saint Petersburg,Russia,60.27N,29.19E
2004-01-01,-8.307,0.322,Saint Petersburg,Russia,60.27N,29.19E
2004-02-01,-6.036,0.172,Saint Petersburg,Russia,60.27N,29.19E
2004-03-01,-1.549,0.337,Saint Petersburg,Russia,60.27N,29.19E
2004-04-01,3.121,0.286,Saint Petersburg,Russia,60.27N,29.19E
2004-05-01,8.911,0.51,Saint Petersburg,Russia,60.27N,29.19E
2004-06-01,12.673,0.363,Saint Petersburg,Russia,60.27N,29.19E
2004-07-01,16.845,0.246,Saint Petersburg,Russia,60.27N,29.19E
2004-08-01,16.688,0.175,Saint Petersburg,Russia,60.27N,29.19E
2004-09-01,12.618,0.202,Saint Petersburg,Russia,60.27N,29.19E
2004-10-01,6.241,0.277,Saint Petersburg,Russia,60.27N,29.19E
2004-11-01,0.48,0.222,Saint Petersburg,Russia,60.27N,29.19E
2004-12-01,-0.321,0.203,Saint Petersburg,Russia,60.27N,29.19E
2005-01-01,-1.55,0.216,Saint Petersburg,Russia,60.27N,29.19E
2005-02-01,-7.123,0.404,Saint Petersburg,Russia,60.27N,29.19E
2005-03-01,-7.203,0.342,Saint Petersburg,Russia,60.27N,29.19E
2005-04-01,3.148,0.274,Saint Petersburg,Russia,60.27N,29.19E
2005-05-01,9.154,0.221,Saint Petersburg,Russia,60.27N,29.19E
2005-06-01,13.616,0.341,Saint Petersburg,Russia,60.27N,29.19E
2005-07-01,18.366,0.248,Saint Petersburg,Russia,60.27N,29.19E
2005-08-01,16.743,0.175,Saint Petersburg,Russia,60.27N,29.19E
2005-09-01,12.811,0.179,Saint Petersburg,Russia,60.27N,29.19E
2005-10-01,7.49,0.255,Saint Petersburg,Russia,60.27N,29.19E
2005-11-01,4.239,0.199,Saint Petersburg,Russia,60.27N,29.19E
2005-12-01,-3.052,0.281,Saint Petersburg,Russia,60.27N,29.19E
2006-01-01,-5.805,0.255,Saint Petersburg,Russia,60.27N,29.19E
2006-02-01,-11.228,0.209,Saint Petersburg,Russia,60.27N,29.19E
2006-03-01,-7.137,0.356,Saint Petersburg,Russia,60.27N,29.19E
2006-04-01,3.286,0.266,Saint Petersburg,Russia,60.27N,29.19E
2006-05-01,9.414,0.4,Saint Petersburg,Russia,60.27N,29.19E
2006-06-01,15.023,0.224,Saint Petersburg,Russia,60.27N,29.19E
2006-07-01,17.581,0.232,Saint Petersburg,Russia,60.27N,29.19E
2006-08-01,17.747,0.243,Saint Petersburg,Russia,60.27N,29.19E
2006-09-01,13.475,0.366,Saint Petersburg,Russia,60.27N,29.19E
2006-10-01,7.832,0.129,Saint Petersburg,Russia,60.27N,29.19E
2006-11-01,2.136,0.279,Saint Petersburg,Russia,60.27N,29.19E
2006-12-01,3.375,0.336,Saint Petersburg,Russia,60.27N,29.19E
2007-01-01,-2.658,0.202,Saint Petersburg,Russia,60.27N,29.19E
2007-02-01,-11.762,0.26,Saint Petersburg,Russia,60.27N,29.19E
2007-03-01,2.493,0.461,Saint Petersburg,Russia,60.27N,29.19E
2007-04-01,3.829,0.143,Saint Petersburg,Russia,60.27N,29.19E
2007-05-01,10.062,0.172,Saint Petersburg,Russia,60.27N,29.19E
2007-06-01,14.191,0.234,Saint Petersburg,Russia,60.27N,29.19E
2007-07-01,16.868,0.179,Saint Petersburg,Russia,60.27N,29.19E
2007-08-01,17.906,0.278,Saint Petersburg,Russia,60.27N,29.19E
2007-09-01,11.2,0.297,Saint Petersburg,Russia,60.27N,29.19E
2007-10-01,7.209,0.12,Saint Petersburg,Russia,60.27N,29.19E
2007-11-01,0.226,0.216,Saint Petersburg,Russia,60.27N,29.19E
2007-12-01,1.395,0.352,Saint Petersburg,Russia,60.27N,29.19E
2008-01-01,-1.501,0.311,Saint Petersburg,Russia,60.27N,29.19E
2008-02-01,-0.621,0.285,Saint Petersburg,Russia,60.27N,29.19E
2008-03-01,-1.068,0.252,Saint Petersburg,Russia,60.27N,29.19E
2008-04-01,4.865,0.253,Saint Petersburg,Russia,60.27N,29.19E
2008-05-01,8.905,0.326,Saint Petersburg,Russia,60.27N,29.19E
2008-06-01,13.135,0.223,Saint Petersburg,Russia,60.27N,29.19E
2008-07-01,16.221,0.269,Saint Petersburg,Russia,60.27N,29.19E
2008-08-01,15.011,0.22,Saint Petersburg,Russia,60.27N,29.19E
2008-09-01,10.031,0.248,Saint Petersburg,Russia,60.27N,29.19E
2008-10-01,8.432,0.137,Saint Petersburg,Russia,60.27N,29.19E
2008-11-01,3.424,0.129,Saint Petersburg,Russia,60.27N,29.19E
2008-12-01,0.067,0.208,Saint Petersburg,Russia,60.27N,29.19E
2009-01-01,-3.85,0.248,Saint Petersburg,Russia,60.27N,29.19E
2009-02-01,-5.31,0.235,Saint Petersburg,Russia,60.27N,29.19E
2009-03-01,-2.165,0.193,Saint Petersburg,Russia,60.27N,29.19E
2009-04-01,2.904,0.483,Saint Petersburg,Russia,60.27N,29.19E
2009-05-01,10.217,0.249,Saint Petersburg,Russia,60.27N,29.19E
2009-06-01,13.281,0.325,Saint Petersburg,Russia,60.27N,29.19E
2009-07-01,16.663,0.308,Saint Petersburg,Russia,60.27N,29.19E
2009-08-01,15.692,0.348,Saint Petersburg,Russia,60.27N,29.19E
2009-09-01,12.986,0.309,Saint Petersburg,Russia,60.27N,29.19E
2009-10-01,4.119,0.169,Saint Petersburg,Russia,60.27N,29.19E
2009-11-01,2.873,0.346,Saint Petersburg,Russia,60.27N,29.19E
2009-12-01,-5.281,0.207,Saint Petersburg,Russia,60.27N,29.19E
2010-01-01,-13.436,0.36,Saint Petersburg,Russia,60.27N,29.19E
2010-02-01,-9.54,0.256,Saint Petersburg,Russia,60.27N,29.19E
2010-03-01,-3.5,0.379,Saint Petersburg,Russia,60.27N,29.19E
2010-04-01,4.251,0.344,Saint Petersburg,Russia,60.27N,29.19E
2010-05-01,11.441,0.185,Saint Petersburg,Russia,60.27N,29.19E
2010-06-01,13.752,0.397,Saint Petersburg,Russia,60.27N,29.19E
2010-07-01,21.921,0.265,Saint Petersburg,Russia,60.27N,29.19E
2010-08-01,18.015,0.339,Saint Petersburg,Russia,60.27N,29.19E
2010-09-01,11.668,0.176,Saint Petersburg,Russia,60.27N,29.19E
